Date,Open,High,Low,Close,Adj Close,Volume
2008-01-11,0.945000,0.955000,0.940000,0.955000,0.401251,87000
2008-01-14,0.925000,0.955000,0.925000,0.955000,0.401251,114000
2008-01-15,0.950000,0.960000,0.940000,0.960000,0.403352,266300
2008-01-16,0.940000,0.955000,0.940000,0.955000,0.401251,173000
2008-01-17,0.940000,0.950000,0.940000,0.950000,0.399150,2000
2008-01-18,0.930000,0.950000,0.930000,0.950000,0.399150,500
2008-01-21,0.960000,0.960000,0.940000,0.940000,0.394949,7700
2008-01-22,null,null,null,null,null,null
2008-01-23,0.925000,0.925000,0.925000,0.925000,0.388646,0
2008-01-24,0.940000,0.950000,0.925000,0.950000,0.400259,12600
2008-01-25,0.935000,0.945000,0.925000,0.940000,0.396046,4200
2008-01-28,0.960000,0.960000,0.935000,0.960000,0.404472,98000
2008-01-29,0.930000,0.980000,0.930000,0.970000,0.408686,271100
2008-01-30,0.945000,0.955000,0.945000,0.955000,0.402366,285000
2008-01-31,0.940000,0.950000,0.935000,0.950000,0.400259,45000
2008-02-04,0.940000,0.950000,0.940000,0.950000,0.400259,54000
2008-02-05,0.940000,0.940000,0.940000,0.940000,0.396046,25000
2008-02-06,0.950000,0.980000,0.950000,0.980000,0.412899,350000
2008-02-11,0.930000,0.975000,0.930000,0.975000,0.410792,125600
2008-02-12,0.950000,0.960000,0.950000,0.960000,0.404472,30000
2008-02-13,0.935000,0.950000,0.935000,0.950000,0.400259,3000
2008-02-14,null,null,null,null,null,null
2008-02-15,0.960000,0.960000,0.960000,0.960000,0.404472,52000
2008-02-18,null,null,null,null,null,null
2008-02-19,0.905000,0.950000,0.905000,0.950000,0.400259,1100
2008-02-20,0.940000,0.940000,0.940000,0.940000,0.396046,20000
2008-02-21,null,null,null,null,null,null
2008-02-22,null,null,null,null,null,null
2008-02-25,null,null,null,null,null,null
2008-02-26,0.900000,0.940000,0.900000,0.940000,0.396046,175300
2008-02-27,0.900000,0.940000,0.900000,0.940000,0.396046,3000
2008-02-28,0.910000,0.940000,0.905000,0.940000,0.396046,31000
2008-02-29,null,null,null,null,null,null
2008-03-03,null,null,null,null,null,null
2008-03-04,null,null,null,null,null,null
2008-03-05,null,null,null,null,null,null
2008-03-06,0.940000,0.940000,0.940000,0.940000,0.396046,2000
2008-03-07,null,null,null,null,null,null
2008-03-10,null,null,null,null,null,null
